episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
120,1.0,-4.022692212428978,-0.1544342946414737,-94.95434815308447,14.007827006463472,2.192640960139292,[14.007827006463472 2.192640960139292],0.0,False,True,0.6061304008054172,1,23.090893150458665,441.301,prepare,0.0
120,2.0,-4.02278961748396,-0.15442123393492227,-94.97078551906148,30.0,3.0,[30.0 3.0],10.0,False,True,0.606047830858178,1,23.090893150458665,441.361,in_progress,0.0
120,3.0,-4.019841545073958,-0.16174459639656139,-94.11392065369853,-20.77609978121732,1.855621367150646,[-20.77609978121732 1.855621367150646],10.0,False,True,0.6384927995901086,1,23.090893150458665,441.439,in_progress,0.0
120,4.0,-4.018047195613504,-0.18131250358697523,-93.31356911544266,30.0,2.7148863121052322,[30.0 2.7148863121052322],10.0,False,True,0.7235542983404483,1,23.090893150458665,441.494,in_progress,0.0
120,5.0,-4.011872834941377,-0.21594600752782667,-91.14003190903782,30.0,3.0,[30.0 3.0],10.0,False,True,0.8749097611240715,2,23.090893150458665,441.568,in_progress,0.0
120,6.0,-3.9848020760043643,-0.26139641018503035,-84.68482090328808,30.0,1.3489254706523177,[30.0 1.3489254706523177],10.0,False,True,1.0786229825380378,2,23.090893150458665,441.639,in_progress,0.0
120,7.0,-3.947759137757554,-0.3061364055615303,-77.19786590523151,14.665673038597149,1.216144311451154,[14.665673038597149 1.216144311451154],10.0,False,True,1.281939283263728,2,23.090893150458665,441.703,in_progress,0.0
120,8.0,-3.9063246153022306,-0.35498508040851634,-70.27029284087514,5.04167111709036,1.0521012410106696,[5.04167111709036 1.0521012410106696],10.0,False,True,1.5041924299021927,3,23.090893150458665,441.749,in_progress,0.0
120,9.0,-3.8402119022569883,-0.4433156125392567,-63.68926694593623,-4.220030268797384,1.2076248412311554,[-4.220030268797384 1.2076248412311554],5.0,False,True,1.9670513241419112,3,23.090893150458665,441.828,in_progress,0.0
120,10.0,-3.8145457560653533,-0.4796982692645152,-62.08070873659357,-30.0,1.0,[-30.0 1.0],5.0,False,True,2.139625870439716,3,23.090893150458665,441.886,in_progress,0.0
120,11.0,-3.775002468110232,-0.55039841338435,-61.47225284456349,-30.0,1.0,[-30.0 1.0],5.0,False,True,2.468204983352597,3,23.090893150458665,441.967,in_progress,0.0
120,12.0,-3.7480016792752875,-0.615547965661577,-63.14675953522695,-27.852856180108063,2.306696614686242,[-27.852856180108063 2.306696614686242],5.0,False,True,2.7647997172256567,4,23.090893150458665,442.04,in_progress,0.0
120,13.0,-3.728482467529113,-0.6847648272662215,-66.31365845769102,5.273934576804393,1.1739114946185971,[5.273934576804393 1.1739114946185971],5.0,False,True,3.073900493659561,4,23.090893150458665,442.103,in_progress,0.0
120,14.0,-3.7077334891467633,-0.7632212273281563,-69.24037171871657,30.0,2.681081543230032,[30.0 2.681081543230032],5.0,False,True,3.5120147497950107,4,23.090893150458665,442.174,in_progress,0.0
