episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
80,1.0,-4.022835453340208,-0.15465743412973632,-94.99020642945707,28.016041311121533,2.7589194602148988,[28.016041311121533 2.7589194602148988],0.0,False,True,0.6070564939458815,1,23.090893150458665,237.821,prepare,0.0
80,2.0,-4.02284931472658,-0.15437182324583734,-95.00122775598591,30.0,2.7500815774664136,[30.0 2.7500815774664136],10.0,False,True,0.6058182518481032,1,23.090893150458665,237.901,in_progress,0.0
80,3.0,-4.024605627205353,-0.1635802269670781,-95.31932565207042,-30.0,1.0,[-30.0 1.0],10.0,False,True,0.6451497877337646,1,23.090893150458665,237.965,in_progress,0.0
80,4.0,-4.029592271000718,-0.17963507990021388,-95.65703221849208,8.704876998735557,3.0,[8.704876998735557 3.0],10.0,False,True,0.7132083235382484,1,23.090893150458665,238.056,in_progress,0.0
80,5.0,-4.044751178064522,-0.22435873812782436,-97.82654057442411,30.0,2.1294054548520327,[30.0 2.1294054548520327],10.0,False,True,0.9024576197112845,2,23.090893150458665,238.1,in_progress,0.0
80,6.0,-4.041957689673523,-0.2555598564849051,-96.197947151345,13.196578743747274,2.4601090257441496,[13.196578743747274 2.4601090257441496],10.0,False,True,1.0380704445232969,2,23.090893150458665,238.168,in_progress,0.0
80,7.0,-4.030791792664205,-0.3130976587791794,-92.20014128805134,-17.679442747159534,1.9030710504755302,[-17.679442747159534 1.9030710504755302],10.0,False,True,1.2897658675418047,2,23.090893150458665,238.234,in_progress,0.0
80,8.0,-4.026629134272929,-0.3810578044392456,-90.65174138807448,30.0,1.0,[30.0 1.0],10.0,False,True,1.5846331549446468,3,23.090893150458665,238.3,in_progress,0.0
80,9.0,-4.032038021335293,-0.45957326602078397,-91.64777502054842,3.4942432559411927,1.2814951621158395,[3.4942432559411927 1.2814951621158395],10.0,False,True,1.910876901582629,3,23.090893150458665,238.365,in_progress,0.0
80,10.0,-4.030144732256976,-0.5476983436933154,-90.72917983153658,-9.999594287321678,2.1248834173315743,[-9.999594287321678 2.1248834173315743],10.0,False,True,2.289363472711274,3,23.090893150458665,238.429,in_progress,0.0
80,11.0,-4.033779272987998,-0.6188086708525392,-91.35749915867927,-6.518032822135758,1.3658343832250097,[-6.518032822135758 1.3658343832250097],10.0,False,True,2.5913891126945328,4,23.090893150458665,238.497,in_progress,0.0
80,12.0,-4.042826113765606,-0.7076040999582367,-92.78301309958222,30.0,1.2987462234423088,[30.0 1.2987462234423088],10.0,False,True,2.9655724645701595,4,23.090893150458665,238.56,in_progress,0.0
80,13.0,-4.045307695224481,-0.826415328483364,-92.07052711495446,30.0,1.1668588869288496,[30.0 1.1668588869288496],10.0,False,True,3.4353067383983618,4,23.090893150458665,238.631,in_progress,0.0
80,14.0,-4.039221960154268,-0.8983755218444469,-90.12960683837132,20.124826791166612,1.6985371847251092,[20.124826791166612 1.6985371847251092],5.0,False,True,3.7444385596526657,4,23.090893150458665,238.693,in_progress,0.0
80,15.0,-4.006166695574505,-1.0300240590754741,-83.38684879704927,28.556769305687368,3.0,[28.556769305687368 3.0],5.0,False,True,4.332241996504091,5,23.090893150458665,238.77,in_progress,0.0
80,16.0,-3.9838210077822724,-1.0870185605957348,-79.7107595012319,-19.970379638060912,3.0,[-19.970379638060912 3.0],5.0,False,True,4.549111917064769,5,23.090893150458665,238.834,in_progress,0.0
