episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
20,1.0,-4.02290844122456,-0.154531492267252,-95.0220574879485,29.14383325508046,1.6118477937762676,[29.14383325508046 1.6118477937762676],0.0,False,True,0.6064925528052826,1,23.090893150458665,70.284,prepare,0.0
20,2.0,-4.022849314726577,-0.1543718232458067,-95.00122775598591,-30.0,3.0,[-30.0 3.0],10.0,False,True,0.6058182518481048,1,23.090893150458665,70.364,in_progress,0.0
20,3.0,-4.025703654596347,-0.16368355452460437,-95.39897471279971,-19.988518188176368,2.6990221638903176,[-19.988518188176368 2.6990221638903176],10.0,False,True,0.6453020074272036,1,23.090893150458665,70.415,in_progress,0.0
20,4.0,-4.035950688623694,-0.18195526541407958,-97.46864578671484,30.0,1.7402253788285167,[30.0 1.7402253788285167],10.0,False,True,0.7215322796696068,1,23.090893150458665,70.481,in_progress,0.0
20,5.0,-4.0464211559796075,-0.219262165493959,-98.85848577064678,11.68779558434381,1.8014446205485113,[11.68779558434381 1.8014446205485113],10.0,False,True,0.8799804192631662,2,23.090893150458665,70.549,in_progress,0.0
20,6.0,-4.045720538169306,-0.25722529018409745,-97.26724537470595,-21.3969642406666,2.406631778897942,[-21.3969642406666 2.406631778897942],10.0,False,True,1.0442602243990744,2,23.090893150458665,70.625,in_progress,0.0
20,7.0,-4.057765233888625,-0.3168459293299497,-98.42965627661256,21.447154940441294,1.0,[21.447154940441294 1.0],10.0,False,True,1.2987352718999745,2,23.090893150458665,70.686,in_progress,0.0
20,8.0,-4.071863448731939,-0.3739845769350806,-100.08196327474717,30.0,3.0,[30.0 3.0],10.0,False,True,1.5419315589612412,3,23.090893150458665,70.748,in_progress,0.0
20,9.0,-4.07429196703332,-0.45518073911195955,-97.37746007279952,-15.259054994605881,1.89365747526625,[-15.259054994605881 1.89365747526625],10.0,False,True,1.879423520790553,3,23.090893150458665,70.818,in_progress,0.0
20,10.0,-4.071041845114671,-0.5380393023231242,-93.97111103018122,-0.8722327009519653,2.424754210733354,[-0.8722327009519653 2.424754210733354],10.0,False,True,2.221201074054501,3,23.090893150458665,70.884,in_progress,0.0
