episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
160,1.0,-4.022949137745977,-0.15449548626363374,-95.03443564851119,18.00143552990903,2.7833022538240297,[18.00143552990903 2.7833022538240297],0.0,False,True,0.6063260087427426,1,23.090893150458665,779.7,prepare,0.0
160,2.0,-4.022849314726584,-0.15437182324587817,-95.00122775598592,30.0,1.0,[30.0 1.0],10.0,False,True,0.6058182518481009,1,23.090893150458665,779.762,in_progress,0.0
160,3.0,-4.021417529605835,-0.16252417563944377,-94.54023681748926,30.0,1.0,[30.0 1.0],10.0,False,True,0.6414399020061148,1,23.090893150458665,779.839,in_progress,0.0
160,4.0,-4.011409243072324,-0.18172476222956419,-91.72434800235142,8.20799607472437,1.0,[8.20799607472437 1.0],10.0,False,True,0.7271160183252393,1,23.090893150458665,779.906,in_progress,0.0
160,5.0,-4.000358775570292,-0.21998755428601835,-88.88680195574969,21.793143049032892,2.176697726577056,[21.793143049032892 2.176697726577056],10.0,False,True,0.895466114483213,2,23.090893150458665,779.972,in_progress,0.0
160,6.0,-3.9869533802696426,-0.26239126258800727,-85.91348129578813,17.45241430728172,3.0,[17.45241430728172 3.0],10.0,False,True,1.0823463274251277,2,23.090893150458665,780.027,in_progress,0.0
160,7.0,-3.9606120449050066,-0.32337404008145276,-80.95212642156596,9.776554358131058,2.2339146737325772,[9.776554358131058 2.2339146737325772],10.0,False,True,1.3530011716584853,2,23.090893150458665,780.112,in_progress,0.0
160,8.0,-3.9241884813779513,-0.40190143977135534,-75.82819714579806,-20.9050132754765,1.0,[-20.9050132754765 1.0],10.0,False,True,1.7021942106662085,3,23.090893150458665,780.159,in_progress,0.0
160,9.0,-3.893386753492728,-0.4692651919927149,-72.24290743895916,20.10919311515339,1.2198043607521247,[20.10919311515339 1.2198043607521247],10.0,False,True,2.0432722181957153,3,23.090893150458665,780.231,in_progress,0.0
160,10.0,-3.855842230769783,-0.5503379123768141,-69.79724773679993,16.120856823205152,2.065405898907294,[16.120856823205152 2.065405898907294],5.0,False,True,2.414943703279944,3,23.090893150458665,780.277,in_progress,0.0
160,11.0,-3.793340923570372,-0.6454378467861841,-64.37243697300511,-5.619021918373615,1.0,[-5.619021918373615 1.0],5.0,False,True,2.8630256146836253,4,23.090893150458665,780.373,in_progress,0.0
160,12.0,-3.7494365555467644,-0.7107149654351694,-61.33986891225976,-9.661642617053218,2.0479389021071475,[-9.661642617053218 2.0479389021071475],5.0,False,True,3.2486200536088057,4,23.090893150458665,780.444,in_progress,0.0
160,13.0,-3.7052994354717215,-0.7917567142252125,-61.17986037533575,24.622653966300014,2.9316545564702166,[24.622653966300014 2.9316545564702166],5.0,False,True,3.6346206675515873,4,23.090893150458665,780.482,in_progress,0.0
160,14.0,-3.662581677431113,-0.8717563545506272,-61.32594764191851,30.0,2.5584969920639073,[30.0 2.5584969920639073],5.0,False,True,4.014792854112762,5,23.090893150458665,780.556,in_progress,0.0
160,15.0,-3.578346349190393,-0.9750632731530503,-56.39433299022846,-25.635610261884924,1.9571059946189209,[-25.635610261884924 1.9571059946189209],1.0,False,True,4.6707971404336135,5,23.090893150458665,780.644,in_progress,0.0
160,16.0,-3.503284912279024,-1.0613584011892792,-52.98114203425096,13.674873600007203,2.3431896191257744,[13.674873600007203 2.3431896191257744],1.0,False,True,5.130843129103778,5,23.090893150458665,780.704,in_progress,0.0
160,17.0,-3.4205594498616305,-1.1582041031260402,-51.16467169869407,3.2952629175007573,2.1533679811512005,[3.2952629175007573 2.1533679811512005],1.0,False,True,5.644972982580472,6,23.090893150458665,780.771,in_progress,0.0
160,18.0,-3.316964499303973,-1.261020850566725,-48.02136192648212,7.991277985122565,2.8122185857219244,[7.991277985122565 2.8122185857219244],1.0,False,True,6.5465722115653175,7,23.090893150458665,780.84,in_progress,0.0
160,19.0,-3.2018877713847322,-1.3576393289413407,-43.914507330982055,28.278297720658692,1.0,[28.278297720658692 1.0],1.0,False,False,7.687182518497687,7,23.090893150458665,780.906,in_progress,0.0
160,20.0,-3.0884192719351375,-1.4420975777524334,-40.156207975855175,10.419971570645615,2.2912440726936985,[10.419971570645615 2.2912440726936985],1.0,False,False,9.100450185329514,8,23.090893150458665,780.97,in_progress,0.0
160,21.0,-2.9820196575580593,-1.514278827481372,-37.47536345524706,30.0,1.2855398891643088,[30.0 1.2855398891643088],1.0,False,False,10.373154358114538,9,23.090893150458665,781.031,in_progress,0.0
160,22.0,-2.8229287260181675,-1.6067288701997862,-33.07346691086796,-30.0,1.7212594398305916,[-30.0 1.7212594398305916],1.0,False,False,11.375640940644747,10,23.090893150458665,781.106,in_progress,0.0
160,23.0,-2.752736227123355,-1.6442765497731058,-31.43073464850437,30.0,1.4947716604673298,[30.0 1.4947716604673298],1.0,False,True,11.662073523708752,10,23.090893150458665,781.18,in_progress,0.0
160,24.0,-2.6556542368669622,-1.7030371500720483,-31.280704531041515,4.675468294565555,1.8910238686031469,[4.675468294565555 1.8910238686031469],5.0,False,True,12.055311643361694,11,23.090893150458665,781.237,in_progress,0.0
160,25.0,-2.5591662192086138,-1.7527552355096336,-29.73856906073483,30.0,1.0,[30.0 1.0],5.0,False,True,12.501570080024866,11,23.090893150458665,781.308,in_progress,0.0
160,26.0,-2.455753168776436,-1.795960839678635,-26.95729395033097,1.2386686960122653,2.0317261198948406,[1.2386686960122653 2.0317261198948406],5.0,False,True,12.913221787485254,11,23.090893150458665,781.373,in_progress,0.0
