episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
60,1.0,-4.022895689684552,-0.1545833504947525,-95.01082579564208,-30.0,3.0,[-30.0 3.0],0.0,False,True,0.606720123955955,1,23.090893150458665,182.423,prepare,0.0
60,2.0,-4.022849314726579,-0.15437182324582713,-95.00122775598591,-23.761152776407673,3.0,[-23.761152776407673 3.0],10.0,False,True,0.6058182518481038,1,23.090893150458665,182.504,in_progress,0.0
60,3.0,-4.0242129601610745,-0.1643583401489233,-94.99366436850315,-26.42227406624921,2.4713795068189492,[-26.42227406624921 2.4713795068189492],10.0,False,True,0.6486183892353017,1,23.090893150458665,182.561,in_progress,0.0
60,4.0,-4.0347684735549025,-0.18651306949527865,-97.01546825149862,26.697178389861797,3.0,[26.697178389861797 3.0],10.0,False,True,0.7415499256139939,1,23.090893150458665,182.632,in_progress,0.0
60,5.0,-4.045071383010007,-0.22114051043563054,-98.26968483577707,29.01617273355636,1.8298303666424234,[29.01617273355636 1.8298303666424234],10.0,False,True,0.888461286514745,2,23.090893150458665,182.702,in_progress,0.0
60,6.0,-4.029014151539057,-0.27054800456606853,-93.03744683890346,-30.0,1.9332132499191605,[-30.0 1.9332132499191605],10.0,False,True,1.1063257018982786,2,23.090893150458665,182.766,in_progress,0.0
60,7.0,-4.007646361131087,-0.3247814411742507,-87.4251045455112,-7.687595025921084,2.6221725444264523,[-7.687595025921084 2.6221725444264523],10.0,False,True,1.3464736595882436,2,23.090893150458665,182.83,in_progress,0.0
60,8.0,-4.000641896262791,-0.40357674292903367,-86.54230886690245,-2.8973239541802975,3.0,[-2.8973239541802975 3.0],10.0,False,True,1.6889368138458742,3,23.090893150458665,182.901,in_progress,0.0
60,9.0,-4.000900610378487,-0.4860547625421602,-87.7378558067393,-30.0,1.0,[-30.0 1.0],10.0,False,True,2.044653841747686,3,23.090893150458665,182.966,in_progress,0.0
60,10.0,-4.007894925254525,-0.5682258123160024,-89.88983593055107,-30.0,2.1421736563772074,[-30.0 2.1421736563772074],10.0,False,True,2.391825325798675,3,23.090893150458665,183.033,in_progress,0.0
60,11.0,-4.02905166088453,-0.6536981696226928,-94.60993262799802,-23.318941167925885,1.4746073812677394,[-23.318941167925885 1.4746073812677394],10.0,False,True,2.7438434869110155,4,23.090893150458665,183.102,in_progress,0.0
60,12.0,-4.068393428883918,-0.7445142039201277,-101.53717744643725,30.0,2.4858638341824317,[30.0 2.4858638341824317],5.0,False,True,3.1068138763562994,4,23.090893150458665,183.165,in_progress,0.0
60,13.0,-4.109850999187006,-0.8534607252570212,-105.54248490018432,13.185548043878647,1.793863195696637,[13.185548043878647 1.793863195696637],5.0,False,True,3.4836340220814126,4,23.090893150458665,183.233,in_progress,0.0
60,14.0,-4.12903568572235,-0.9549783114654677,-103.66089354807387,9.439427760855999,2.616611504052838,[9.439427760855999 2.616611504052838],5.0,False,True,3.8915442958341298,5,23.090893150458665,183.292,in_progress,0.0
60,15.0,-4.139649821139538,-1.0673153540913782,-100.25767695755265,30.0,1.7800142399500172,[30.0 1.7800142399500172],5.0,False,True,4.353706616007859,5,23.090893150458665,183.373,in_progress,0.0
60,16.0,-4.136951194588622,-1.2001573941748864,-94.88577053962871,17.72329976773782,1.2013896936958912,[17.72329976773782 1.2013896936958912],1.0,False,True,4.792838638862542,5,23.090893150458665,183.422,in_progress,0.0
60,17.0,-4.121046431132547,-1.310519172014847,-89.25711299308244,3.6890345144749475,3.0,[3.6890345144749475 3.0],1.0,False,True,5.26674516357758,6,23.090893150458665,183.494,in_progress,0.0
60,18.0,-4.099647192793721,-1.4168225663610368,-85.02929366380712,7.624188744566325,1.043800726667786,[7.624188744566325 1.043800726667786],1.0,False,True,5.731911250491241,6,23.090893150458665,183.57,in_progress,0.0
60,19.0,-4.064980481695153,-1.5347926510430576,-79.89140244833216,-15.780222077416877,2.175596669976354,[-15.780222077416877 2.175596669976354],1.0,False,True,6.016630407329242,6,23.090893150458665,183.63,in_progress,0.0
60,20.0,-4.032542250974001,-1.631204610635819,-76.79195484441243,-30.0,3.0,[-30.0 3.0],1.0,False,True,6.450002571918384,6,23.090893150458665,183.695,in_progress,0.0
60,21.0,-4.010528613615967,-1.7522150435452173,-78.17658233367806,-8.83791396980806,1.2428919148461595,[-8.83791396980806 1.2428919148461595],1.0,False,True,6.954756002439813,7,23.090893150458665,183.775,in_progress,0.0
60,22.0,-3.998558352376917,-1.885909379087055,-81.55443928619168,30.0,1.0,[30.0 1.0],1.0,False,True,7.144937081120446,7,23.090893150458665,183.835,in_progress,0.0
60,23.0,-3.9878889966841893,-1.9882229522312684,-82.55629973925792,9.586795559053577,1.0,[9.586795559053577 1.0],1.0,False,False,7.342614501851806,7,23.090893150458665,183.9,in_progress,0.0
60,24.0,-3.9707718856607466,-2.0756597532696945,-81.31575466865347,-22.472107058799942,1.5111107865581268,[-22.472107058799942 1.5111107865581268],0.001,False,False,7.6691511684409015,7,23.090893150458665,183.962,in_progress,0.0
60,25.0,-3.9531214087718354,-2.1669228904758975,-80.63407886192381,-29.41093951525996,1.0,[-29.41093951525996 1.0],0.001,False,False,8.009337201397766,8,23.090893150458665,184.03,in_progress,0.0
60,26.0,-3.9491096938886203,-2.260783026026779,-83.0642433129638,-0.16012096168282852,1.3584141304136246,[-0.16012096168282852 1.3584141304136246],0.001,False,False,8.317228856814488,8,23.090893150458665,184.101,in_progress,0.0
60,27.0,-3.940760458228585,-2.3475174813570416,-83.46335889603994,-14.860574025467768,1.0,[-14.860574025467768 1.0],0.001,True,False,8.456213137799104,8,23.090893150458665,184.166,off_track,0.0
61,1.0,-3.802482377917117,-1.282222674563421,-70.72221627786291,30.0,1.702111848821973,[30.0 1.702111848821973],0.0,False,True,0.606257714406476,6,23.090893150458665,184.302,prepare,0.0
61,2.0,-3.8025510667745306,-1.282256935613391,-70.73460675668233,-11.702865228133518,1.6795056156064407,[-11.702865228133518 1.6795056156064407],10.0,False,True,0.6062996311479565,6,23.090893150458665,184.362,in_progress,0.0
61,3.0,-3.7993621927222523,-1.2883647665280729,-70.53247342767372,-30.0,2.5813547386855413,[-30.0 2.5813547386855413],10.0,False,True,0.6358261877201967,6,23.090893150458665,184.428,in_progress,0.0
61,4.0,-3.80117938793079,-1.3099541543639792,-72.80031613878678,-30.0,2.046895211991716,[-30.0 2.046895211991716],10.0,False,True,0.7214912059584612,6,23.090893150458665,184.5,in_progress,0.0
61,5.0,-3.807661503872402,-1.3480895729375841,-76.88523467939962,9.017216615808678,1.434267240050478,[9.017216615808678 1.434267240050478],10.0,False,True,0.8482670877731233,6,23.090893150458665,184.559,in_progress,0.0
61,6.0,-3.814294666982405,-1.3928694934286758,-80.9436500784032,-30.0,1.0,[-30.0 1.0],10.0,False,True,1.0040800406146633,6,23.090893150458665,184.624,in_progress,0.0
61,7.0,-3.814344691457059,-1.447424647083731,-82.84928042117308,25.5237335632539,1.8243870112987308,[25.5237335632539 1.8243870112987308],10.0,False,True,1.21073597543249,6,23.090893150458665,184.698,in_progress,0.0
61,8.0,-3.8108101370778518,-1.5158664194626044,-83.83945221959355,10.588856209671135,2.308686905803301,[10.588856209671135 2.308686905803301],5.0,False,True,1.4775331026001495,6,23.090893150458665,184.769,in_progress,0.0
61,9.0,-3.788516778705869,-1.5926524210020507,-80.7656978836743,30.0,3.0,[30.0 3.0],5.0,False,True,1.8152647623678546,7,23.090893150458665,184.835,in_progress,0.0
61,10.0,-3.746802971212298,-1.6699910810122454,-74.13626304408396,-24.069164101499883,1.0,[-24.069164101499883 1.0],5.0,False,True,2.144937081120446,7,23.090893150458665,184.897,in_progress,0.0
61,11.0,-3.691100816946349,-1.7491407595552593,-65.24473227840998,6.62395902498406,1.3633029029119395,[6.62395902498406 1.3633029029119395],5.0,False,True,2.469635036257049,7,23.090893150458665,184.966,in_progress,0.0
61,12.0,-3.6401365801060415,-1.8184583239817256,-59.855221872094056,-25.10092558465948,2.166520292948794,[-25.10092558465948 2.166520292948794],5.0,False,True,2.839501826493536,8,23.090893150458665,185.035,in_progress,0.0
61,13.0,-3.584946433894421,-1.8975680987336938,-58.133886208160355,22.36535078147078,2.6877582522303074,[22.36535078147078 2.6877582522303074],5.0,False,True,3.2527916628724283,8,23.090893150458665,185.095,in_progress,0.0
61,14.0,-3.5214309096669325,-1.9836402786760348,-56.197267352493114,-30.0,3.0,[-30.0 3.0],5.0,False,True,3.4562131377991037,8,23.090893150458665,185.165,in_progress,0.0
61,15.0,-3.4384631725255237,-2.0885967818049154,-54.30523790764672,-27.781209787971747,1.5159384564946854,[-27.781209787971747 1.5159384564946854],5.0,False,True,3.930958815698578,8,23.090893150458665,185.236,in_progress,0.0
61,16.0,-3.376347916895169,-2.191313450929345,-56.28236720796019,15.015219587850922,1.4029954874467196,[15.015219587850922 1.4029954874467196],1.0,False,True,4.364672646230094,9,23.090893150458665,185.303,in_progress,0.0
61,17.0,-3.3204158043663528,-2.2871168190507603,-57.71580290916457,28.47807719153512,1.789459429113458,[28.47807719153512 1.789459429113458],1.0,False,True,4.761360398059933,9,23.090893150458665,185.365,in_progress,0.0
61,18.0,-3.2418867499083897,-2.382197443707702,-54.464753032221374,30.0,3.0,[30.0 3.0],1.0,False,True,4.764936744791402,9,23.090893150458665,185.434,in_progress,0.0
61,19.0,-3.153258542229018,-2.4633848911864744,-49.14880581868061,22.142313085356186,1.731119265129501,[22.142313085356186 1.731119265129501],1.0,False,False,4.9664059280887365,9,23.090893150458665,185.493,in_progress,0.0
61,20.0,-3.0540651257110984,-2.5351707071667713,-43.02417549243247,-21.877084114382615,1.2258167540323328,[-21.877084114382615 1.2258167540323328],0.001,False,False,5.419718723278039,9,23.090893150458665,185.566,in_progress,0.0
61,21.0,-2.954818895240898,-2.604704001945152,-38.285141853623635,30.0,1.8554529949754175,[30.0 1.8554529949754175],0.001,False,False,5.872470582918006,10,23.090893150458665,185.608,in_progress,0.0
61,22.0,-2.834177847307461,-2.6777085964541665,-34.39831494865636,25.80682290540478,3.0,[25.80682290540478 3.0],0.001,True,False,6.077392182248249,10,23.090893150458665,185.68,off_track,0.0
62,1.0,-2.9641288736236393,-1.9623317688439577,-4.6261148012008535,25.081330534257553,2.3281534225200584,[25.081330534257553 2.3281534225200584],0.0,False,True,0.607303545151834,10,23.090893150458665,185.837,prepare,0.0
62,2.0,-2.964371140906589,-1.962451229468232,-4.638692456226636,-25.15068894709793,1.0,[-25.15068894709793 1.0],10.0,False,True,0.6062996311479579,10,23.090893150458665,185.902,in_progress,0.0
62,3.0,-2.957819411653148,-1.9620286256978583,-4.338615981638132,15.409728435784622,1.4929382831069549,[15.409728435784622 1.4929382831069549],10.0,False,True,0.6344323332471022,10,23.090893150458665,185.959,in_progress,0.0
62,4.0,-2.936922941930538,-1.955314301852488,-2.3335784887623854,30.0,1.3227121982508914,[30.0 1.3227121982508914],10.0,False,True,0.7222809147618761,10,23.090893150458665,186.032,in_progress,0.0
62,5.0,-2.9079182284746388,-1.9379887343672386,2.082214875033414,21.41591667128192,2.2302280602348863,[21.41591667128192 2.2302280602348863],10.0,False,True,0.8414125312502949,10,23.090893150458665,186.086,in_progress,0.0
62,6.0,-2.860251481292746,-1.905055985725139,9.278639063292855,2.6676850771456344,1.0985849273026511,[2.6676850771456344 1.0985849273026511],10.0,False,True,1.0356331508784247,10,23.090893150458665,186.17,in_progress,0.0
62,7.0,-2.8020395816060963,-1.8776068220952375,13.28233064563875,-30.0,3.0,[-30.0 3.0],10.0,False,True,1.3497743104372795,10,23.090893150458665,186.232,in_progress,0.0
62,8.0,-2.7375608927778803,-1.8577268901328554,14.16883449249938,-30.0,1.0,[-30.0 1.0],10.0,False,True,1.6361521697027426,10,23.090893150458665,186.299,in_progress,0.0
62,9.0,-2.668371342078816,-1.8473398492675448,12.888146635416721,30.0,1.0,[30.0 1.0],10.0,False,True,1.9387703001266077,11,23.090893150458665,186.344,in_progress,0.0
62,10.0,-2.592601307894135,-1.8324841248740353,12.253724675323937,23.163385130092436,1.0,[23.163385130092436 1.0],5.0,False,True,2.271659029706029,11,23.090893150458665,186.431,in_progress,0.0
